ident,type,name,latitude_deg,longitude_deg,municipality 
US-3649,closed,Willett Field,36.20028,-120.08632,Huron
US-3650,closed,Indian Field,36.12875,-120.08623,Huron
US-3651,closed,Kochergen Farms Airport,36.09427,-120.07011,Kettleman City
US-3652,closed,Oroville Auxiliary Army Airfield Number 5,39.58267,-121.63904,Oroville
US-3654,closed,Corcoran South Airport,36.08346,-119.54516,Corcoran
US-3656,closed,Wasioja Airstrip,34.963174,-119.796689,New Cuyama
US-3657,closed,Russel Ranch Airport,35.00661,-119.82373,New Cuyama
US-3658,small_airport,Ballinger Canyon Airport,34.88565,-119.46628,New Cuyama
US-3659,closed,Maricopa Airport (1950),35.05323,-119.40112,Maricopa
US-3660,closed,Maricopa Airport (1967),35.05388,-119.41114,Maricopa
US-3661,closed,Bracken Oil Airport,35.06527,-119.40788,Maricopa
US-3662,closed,La Cresta Airport,35.408,-118.981,Bakersfield
US-3663,closed,Rio Bravo Airport,35.406104,-118.851829,Bakersfield
US-3665,closed,Pond Field,35.696,-119.36608,Wasco
US-3666,closed,Famoso Field,35.64096,-119.21265,McFarland
US-3667,closed,Jasmin Field,35.73647,-119.12088,Delano
US-3668,closed,Gardner Field,35.1067,-119.30294,Maricopa
US-3669,closed,Taft Kern County Auxiliary Airfield Number 2,35.11203,-119.32714,Maricopa
US-3670,closed,Sunset Airport,35.0928,-119.35488,Maricopa
US-3671,closed,Parker Field,35.06755,-119.20476,Bakersfield
US-3672,closed,Cuyama Airport,34.85235,-119.48178,Maricopa
US-3673,heliport,Mount Pinos Ranger Station Heliport,34.80794,-119.01326,Frazier Park
US-3678,closed,Alta Airport,36.54021,-119.31607,Dinuba
US-3707,closed,Yreka Airport,41.73332,-122.63253,Yreka
US-3709,closed,Van Vleck Tells Peak Airport,38.9523,-120.3002,Kyburz
US-3715,heliport,Loma Linda University Hospital East Helipad,34.0495,-117.26313,Loma Linda
US-3716,heliport,Mill Creek Ranger Station Heliport,34.07909,-117.04341,Mentone
US-3717,closed,Land and Air / Edom Airport,33.81116,-116.39023,Thousand Palms
US-3718,closed,El Mirador Hotel Airport,33.83699,-116.54622,Palm Springs
US-3729,closed,Chuckwalla Valley State Prison Helipad,33.56528,-114.90861,Blythe
US-3766,heliport,Television City Heliport,34.07457,-118.35883,Los Angeles
US-3767,heliport,Los Angeles County Sheriff West Hollywood Station Heliport,34.08461,-118.38345,West Hollywood
US-3768,heliport,1 Hotel West Hollywood West Helipad,34.09416,-118.37609,West Hollywood
US-3769,heliport,1 Hotel West Hollywood East Helipad,34.094274,-118.375556,West Hollywood
US-3789,closed,Mojave Inyo Airport,35.05317,-118.16972,Mojave
US-3790,closed,Westlake Medical Center Heliport,34.147162,-118.82096,Westlake Village
US-3791,closed,Wawona Airport,37.53131,-119.64769,Wawona
US-3792,closed,Yosemite Airport,37.72308,-119.63577,Yosemite Village
US-3793,closed,Three Rivers Airport (2nd),36.454,-118.9043,Three Rivers
US-3794,closed,Three Rivers Airport (1935),36.47526,-118.92131,Three Rivers
US-3835,closed,Rancho del Cielo / Ronald Reagan Presidential Helipad,34.53054,-120.09272,Goleta
US-3840,closed,Vacaville Gliderport,38.32528,-122.0202,Vacaville
US-3846,closed,Garibaldi Brothers Airport,38.17305,-122.1264,Fairfield
US-3847,closed,Vaca-Dixon Airport,38.40905,-121.90418,Vacaville
US-3850,small_airport,Goodhart Canyon Airport,33.66015,-116.97385,Hemet
US-3851,small_airport,Interstate Ag Airport,35.43212,-119.48608,Buttonwillow
US-3852,small_airport,Buttonwillow Land & Cattle Airport,35.45123,-119.43662,Buttonwillow
US-3904,heliport,Sutter Medical Center Heliport,38.5705,-121.46965,Sacramento
US-3910,heliport,Deer Canyon Helipad,34.17145,-117.57604,Rancho Cucamonga
US-3915,small_airport,Freedom Field Ultralight Park,38.75359,-121.46282,Elverta
US-3925,small_airport,Camatta Ranch Airstrip,35.47585,-120.30864,Santa Margarita
US-3926,closed,Paicines Airport,36.71273,-121.24987,Paicines
US-3927,closed,Panoche Pass Airport,36.63649,-121.01035,Paicines
US-3928,closed,Panoche Gliderport,36.6102,-120.88171,Paicines
US-3929,closed,Cooper's Airport,35.17204,-119.5042,Fellows
US-3930,small_airport,Fellows Taft Airport,35.21078,-119.42475,Taft
US-3938,small_airport,Grimes Airport,34.80863,-118.22616,Rosamond
US-3939,small_airport,Augusta Road Airfield,34.84013,-117.46608,Helendale
US-3940,closed,Earlimart Duster Strip,35.90938,-119.25476,Earlimart
US-3951,closed,National Guard Airport,34.15059,-118.28229,Los Angeles
US-3952,closed,Johannesburg Airport,35.36996,-117.62603,Johannesburg
US-3953,closed,Coburn Airport,36.28677,-121.14599,King City
US-3954,closed,Palomar Medical Center Downtown Heliport,33.124541,-117.075609,Escondido
US-3957,closed,Delpert / Norwalk Airport,33.90742,-118.10174,Norwalk
US-3965,closed,Kendall Jackson Airstrip,37.00578,-120.21575,Madera
US-3966,closed,Bar 43 Ranch Airport,35.97613,-120.89732,San Ardo
US-3973,closed,Blue Hill Grade Airstrip,37.227977,-121.371338,Newman
US-3974,small_airport,Burch Ranch Airport,35.30394,-117.96682,Cantil
US-3975,closed,Cantil Glider Landing Field,35.29764,-117.98046,Cantil
US-3976,closed,Munsey Airstrip,35.28485,-117.92778,Cantil
US-3978,small_airport,Burnt Corral Meadows Private Airstrip,36.22401,-118.49701,Springville
US-3979,small_airport,Canal View Airport,39.982457,-122.299815,Corning
US-3980,small_airport,Carter Creek Airstrip,40.169015,-123.562262,Alderpoint
US-3981,closed,Superior Valley Targeting Airstrip,35.28576,-117.10062,Barstow
US-3982,small_airport,Sky Valley Ranch Airport,37.992044,-120.672705,Copperopolis
US-3983,closed,Crazy Creek Gliderport,38.77035,-122.57231,Middletown
US-3984,small_airport,Crowder Flat Airstrip,41.85371,-120.75739,Davis Creek
US-3985,closed,Eagle Lake Airport,40.5709,-120.84474,Susanville
US-3986,small_airport,Belfast Airstrip,40.44897,-120.45313,Litchfield
US-3993,closed,Owenyo Airstrip,36.67058,-118.0275,Lone Pine
US-3994,closed,Maltby Airstrip,38.00046,-122.07,Martinez
US-3995,small_airport,Tremont Airport,38.47747,-121.69693,Davis
US-4005,small_airport,Antelope Creek Ranch Airport,41.56864,-121.93221,Macdoel
US-4006,small_airport,Tucker Gulch Airport,36.37915,-120.79599,Paicines
US-4007,small_airport,Rathburn Mine Airport,39.069893,-122.444422,Clearlake Oaks
US-4008,small_airport,Isabel Valley Airport,37.323542,-121.538959,Mount Hamilton
US-4009,small_airport,Kelli Field,34.267975,-116.374219,Landers
US-4010,small_airport,Paramount Farming Company Airport,35.87048,-119.89446,Kettleman City
US-4011,closed,Landers South Airport,34.114221,-116.377456,Yucca Valley
US-4012,small_airport,Long Dave Valley Airport,34.7418,-118.98844,Frazier Park
US-4013,closed,Hidden Valley Dry Lake Airstrip,34.923608,-116.377635,Baker
US-4014,small_airport,Old Canyon Airport,35.35926,-120.14002,Santa Margarita
US-4015,small_airport,Michael Ranch Airport,39.677577,-122.314202,Orland
US-4016,small_airport,Mann Ranch Airport,40.254804,-124.042969,Honeydew
US-4017,small_airport,Randsburg East Airport,35.49839,-117.27318,Randsburg
US-4018,small_airport,Red Hills Airstrip,37.865086,-120.487694,Jamestown
US-4019,small_airport,Reservoir F Airstrip,41.566446,-120.877072,Canby
US-4020,small_airport,Ridgecrest Airstrip,35.52307,-117.23247,Randsburg
US-4021,small_airport,Miller Flat Airport,40.126223,-124.169917,Whitethorn
US-4022,small_airport,South Likely Airport,41.19157,-120.47164,Likely
US-4128,closed,Ewing Farms Airport,37.2525,-120.37116,Merced
US-4135,heliport,Lower Helipad,37.0895,-121.89086,Soquel
US-4137,heliport,Upper Helipad,37.07779,-121.88369,Soquel
US-4138,heliport,Kaiser Permanente Antioch Medical Center Helport,37.95192,-121.77434,Antioch
US-4139,closed,Boron Northwest Airport,35.03872,-117.74543,Boron
US-4140,closed,Griffin Airport,35.023942,-117.759258,Boron
US-4141,small_airport,Flying Apple Ranch Airport,35.92571,-121.07256,Lockwood
US-4142,closed,Roth Airport,35.94072,-121.06692,Lockwood
US-4143,closed,Greeley Airport,35.42307,-119.23069,Bakerfield
US-4153,closed,Plato Airfield,34.60815,-117.57165,Adelanto
US-4154,small_airport,Plato East Airstrip,34.61195,-117.56802,Adelanto
US-4155,closed,Dairyland Southwest Airport,36.99194,-120.35624,Chowchilla
US-4156,closed,Kleinhammer Field / Machado Dusters Airport,36.3165,-119.789,Lemoore
US-4162,closed,Ragan Farms Airport,36.090911,-119.1803,Woodville
US-4195,closed,Rankin Airport,36.152176,-119.251071,Tulare
US-4196,closed,Moores Airport,36.24215,-119.34361,Tulare
US-4217,small_airport,Oasis Ranch Airport,37.49377,-117.911,Big Pine
US-4220,heliport,6080 Center Drive Helipad,33.97693,-118.39181,Los Angeles
US-4221,heliport,6100 Center Drive Helipad,33.97728,-118.39244,Los Angeles
US-4222,heliport,6060 Center Drive Helipad,33.97603,-118.39093,Los Angeles
US-4223,heliport,Howard Hughes Tower Helipad,33.9785,-118.39368,Los Angeles
US-4224,heliport,Northpoint Helipad,33.98013,-118.394,Los Angeles
US-4225,heliport,AON Center Helipad,34.04914,-118.25715,Los Angeles
US-4226,heliport,550 South Hope Street Helipad,34.04985,-118.25543,Los Angeles
US-4240,closed,Truckee Intermediate Field,39.35795,-120.1368,Truckee
US-4244,small_airport,Poway Field Gliderport,32.95455,-117.01223,Poway
US-4257,heliport,InterContinental Los Angeles Century City Helipad,34.05413,-118.4125,Los Angeles
US-4275,heliport,Warner Center Marriott Woodland Hills Helipad,34.1788,-118.6038,Woodland Hills
US-4276,heliport,Warner Center Plaza V Helipad,34.1787,-118.6028,Woodland Hills
US-4277,heliport,Warner Center Plaza VI Helipad,34.1788,-118.602,Woodland Hills
US-4278,heliport,Warner Center Plaza III Helipad,34.1788,-118.601,Woodland Hills
US-4279,heliport,Warner Center Plaza II Helipad,34.1788,-118.5998,Woodland Hills
US-4280,heliport,Anthem Blue Cross Heliport,34.1806,-118.59942,Woodland Hills
US-4281,heliport,Warner Corporate Center East Helipad,34.18768,-118.59596,Woodland Hills
US-4282,heliport,Warner Corporate Center West Helipad,34.1877,-118.5968,Woodland Hills
US-4283,heliport,Trillium Building East Tower Helipad,34.18512,-118.59616,Woodland Hills
US-4284,heliport,Trillium Building West Tower Helipad,34.18511,-118.59689,Woodland Hills
US-4285,heliport,Hilton Woodland Hills/Los Angeles Helipad,34.18621,-118.59672,Woodland Hills
US-4286,heliport,Farmers Plaza South Helipad,34.18453,-118.60196,Woodland Hills
US-4287,heliport,Farmers Plaza North Helipad,34.18519,-118.60242,Woodland Hills
US-4288,heliport,Hilton Los Angeles/Universal City Helipad,34.13639,-118.35808,Universal City
US-4289,heliport,Universal City Plaza Helipad,34.13832,-118.36186,Universal City
US-4290,heliport,Lumina Hollywood Helipad,34.09844,-118.31946,Los Angeles
US-4291,heliport,Emerson College Los Angeles Center Helipad,34.09774,-118.31975,Los Angeles
US-4292,heliport,Hollywood Proper Residences Helipad,34.0996,-118.32334,Los Angeles
US-4293,heliport,Loews Hollywood Hotel Helipad,34.10318,-118.33931,Los Angeles
US-4294,closed,Burdette / Dycer Airport,33.95094,-118.3134,Los Angeles
US-4295,closed,Aero Corporation of California Airport,33.95369,-118.31349,Los Angeles
US-4296,heliport,Rambla Pacifico Helipad,34.05663,-118.64903,Malibu
US-4297,heliport,Malibu Rocky Oaks Estate Vineyards Helipad,34.102798,-118.809142,Malibu
US-4298,heliport,Pelican Hill Golf Club Helipad,33.5857,-117.8411,Newport Coast
US-4302,closed,Caddo Airport,34.21828,-118.52302,Reseda
US-4318,closed,Nelson Lake Targeting Airfield,35.42161,-116.76205,Fort Irwin
US-4319,small_airport,Nelson Lake Airport,35.427666,-116.761608,Fort Irwin
US-4398,heliport,Sharp Memorial Hospital Helipad,32.799419,-117.153493,San Diego
US-4402,heliport,Church of Scientology Creston Base Heliport,35.45286,-120.50436,Creston
US-4403,small_airport,Soboba Flight Park Gliderport,33.81863,-116.962,San Jacinto
US-4405,heliport,Church of Scientology Petrolia Base Heliport,40.36984,-124.33114,Ferndale
US-4421,closed,Doherty Farms Airport,38.92753,-121.92127,Arbuckle
US-4423,heliport,San Diego Heliport,32.90138,-117.20488,San Diego
US-4435,heliport,Qualcomm Building T Helipad,32.89487,-117.196063,San Diego
US-4474,closed,Wente Airport,37.626763,-121.755896,Livermore
US-4486,heliport,Adventist Health Delano Regional Medical Center Heliport,35.76186,-119.23738,Delano
US-4501,heliport,Los Angeles Department of Water and Power Mojave Heliport,35.07179,-118.17455,Mojave
US-4502,heliport,Markleeville Heliport,38.6909,-119.77513,Markleeville
US-4520,small_airport,West Catlett Airstrip,38.83281,-121.58041,Nicolaus
US-4526,heliport,Las Pulgas Heliport,33.34502,-117.4077,Oceanside
US-4533,heliport,Easter Hill Private Helipad,33.780599,-117.781602,North Tustin
US-4534,heliport,69 Bravo Heliport,34.07494,-118.62757,Topanga
US-4538,heliport,Henman House Private Helipad,34.08902,-118.88497,Malibu
US-4549,heliport,Old Naval Hospital Heliport,33.34073,-117.32441,Oceanside
US-4556,closed,Lone Company Airstrip,38.5263,-119.46167,Walker
US-4557,closed,Marine Corps Airfield Sunrise Springs,34.29726,-116.26719,Joshua Tree
US-4594,small_airport,Johns Place Airport,35.21371,-118.00805,California City
US-4599,small_airport,Dymesich Airport,40.40435,-122.21366,Cottonwood
US-4610,closed,Valley View Airpark,35.60272,-117.62224,Ridgecrest
US-4613,closed,Worthington Airport,32.84764,-115.61654,Imperial
US-4627,closed,Gypsite Springs Airport,35.33588,-117.9381,Cantil
US-4628,small_airport,Aciero Farms Landing Field,35.37214,-117.81281,Randsburg
US-4630,small_airport,Helendale Airport,34.82444,-117.30442,Helendale
US-4631,closed,Hawes Auxiliary Airport,34.92302,-117.37643,Helendale
US-4634,closed,Hammonton Airport,39.18965,-121.41966,Hammonton
US-4643,closed,Proctor Lake Emergency Landing Field,35.11556,-118.34671,Tehachapi
US-4644,small_airport,Oak Creek Canyon Terrace Landing Field,35.04809,-118.36713,Tehachapi
US-4694,small_airport,Panamint Dry Lake Landing Strip,36.32607,-117.40749,Darwin
US-4695,closed,Searles Dry Lake Landing Field,35.66469,-117.37088,Trona
US-4696,closed,Pilot Knob Valley Targeting Airfield,35.57979,-117.04268,Trona
US-4697,closed,Holsclaw STOL Strip,38.82812,-121.17473,Loomis
US-4698,small_airport,Hoff Private Airport,35.62417,-118.26155,Weldon
US-4699,closed,Rancho Escondido Airport,35.53617,-118.20589,Weldon
US-4703,closed,Pioneer Mine Airport,38.46653,-120.85166,Plymouth
US-4704,small_airport,Rabbit Lake South Airport,34.44844,-117.00493,Lucerne Valley
US-4705,small_airport,Rabbit Lake Auxiliary Landing Field,34.45646,-117.01663,Lucerne Valley
US-4713,closed,Frink / Niland Marina Airport,33.35737,-115.64535,Niland
US-4715,small_airport,Midland Airport,33.85218,-114.7979,Blythe
US-4716,small_airport,Midland Airport,33.85218,-114.7979,Blythe
US-4717,small_airport,Standard Mine / Arlington Mine Airport,33.82033,-114.86336,Blythe
US-4718,closed,Nevada City Airport,39.27616,-121.02902,Nevada City
US-4721,closed,Marine Corps Outlying Landing Field Seagle,34.27241,-116.19287,Joshua Tree
US-4722,heliport,Robert E Bush Naval Hospital Heliport,34.22514,-116.04771,Twentynine Palms
US-4723,heliport,KD Rifle Range Heliport,34.25878,-116.05158,Twentynine Palms
US-4724,closed,Bullion Wash Targeting Airstrip,34.4644,-116.22382,Twentynine Palms
US-4739,closed,Chostner Airport,34.5915,-117.71178,Palmdale
US-4760,heliport,Elysian Park Helipad,34.08281,-118.23692,Los Angeles
US-4761,heliport,West Valley Area Heliport,34.19282,-118.54707,Reseda
US-4769,small_airport,Skydive California Airport,37.731326,-121.335589,Tracy
US-4813,heliport,Ten Thousand Helipad,34.06332,-118.41443,Los Angeles
US-4814,heliport,631 South Olive Helipad,34.04762,-118.2552,Los Angeles
US-4815,heliport,Los Angeles County Men's Detention Center Twin Towers East Heliport,34.05887,-118.22997,Los Angeles
US-4816,heliport,Los Angeles County Men's Detention Center Twin Towers West Heliport,34.05844,-118.23127,Los Angeles
US-4817,heliport,Los Angeles County Metropolitan Transit Authority Headquarters Heliport,34.05638,-118.23291,Los Angeles
US-4818,closed,Pacific Electric Building Heliport,34.04462,-118.24981,Los Angeles
US-4822,heliport,Cornerstone Plaza Helipad,34.03466,-118.45551,Los Angeles
US-4823,heliport,Pacific Western Bank Helipad,34.03936,-118.43856,Los Angeles
US-4825,closed,Searchlight Ferry Airport,35.45909,-114.63057,Golden Valley
US-4874,heliport,Irwindale Speedway Heliport,34.10835,-117.98662,Irwindale
US-4978,heliport,Sutter Medical Center Castro Valley Heliport,37.698958,-122.089262,Castro Valley
US-5121,closed,National Parachute Test Range - Superstition Airfield,32.92009,-115.85875,Imperial
US-5122,small_airport,WISS Airfield,33.31464,-115.40322,Niland
US-5123,heliport,LZ Bull Heliport,33.05933,-115.03533,Niland
US-5124,small_airport,LZ Phantom Airfield,33.16071,-114.97052,Niland
US-5127,closed,Bud Coffee Field,37.62425,-121.00133,Modesto
US-5128,closed,Chemurgic Airport,37.47621,-120.91718,Turlock
US-5129,closed,Fulkerth Airport,37.50385,-121.04254,Crows Landing
US-5133,closed,Kelso Airfield,35.06847,-115.64281,Kelso
US-5134,closed,Bessemer Mine Airport,34.57827,-116.55765,Landers
US-5135,closed,Bagdad Highway Airfield,34.28577,-116.03303,Twentynine Palms
US-5145,small_airport,Spring Creek Airport,37.6777,-120.27409,Coulterville
US-5146,small_airport,Granite Dell Airport,37.70834,-120.31877,Coulterville
US-5147,closed,Oak Flat Mine Airport,37.72115,-120.44696,La Grange
US-5157,small_airport,Cole Airport,34.38356,-116.55577,Landers
US-5159,closed,Wonder Valley Airport,36.79213,-119.30959,Sanger
US-5229,heliport,Peppermint Heliport,36.07365,-118.54167,Springville
US-5250,heliport,Sierra National Forest Huntington Heliport,37.2427,-119.16603,Lakeshore
US-5251,heliport,White Bark Helipad at Kaiser Pass,37.29333,-119.08992,Lakeshore
US-5384,small_airport,Blue Mountain Airfield,33.26611,-115.12672,Niland
US-5385,heliport,LZ Redwing Heliport,33.28203,-115.06518,Niland
US-5386,heliport,LZ Burt Heliport,33.27149,-115.07513,Niland
US-5387,heliport,LZ Goose Heliport,33.24349,-115.07783,Niland
US-5388,heliport,LZ Owl Heliport,33.22292,-115.09904,Niland
US-5389,heliport,LZ Jayhawk Heliport,33.23488,-115.1346,Niland
US-5390,small_airport,Speed Bag UAS Strip,33.27345,-115.41179,Niland
US-5525,closed,Former Santa Maria Municipal Airport / Hancock Field,34.9441,-120.42155,Santa Maria
US-5526,heliport,Menifee Valley Medical Center Heliport,33.71839,-117.168,Menifee
US-5560,closed,Leach Lake Target Airfield,35.59266,-116.681,Fort Irwin
US-5561,small_airport,Leach Lake West Airfield,35.58115,-116.72465,Fort Irwin
US-5562,closed,Leach Lake South Airfield,35.56825,-116.68931,Fort Irwin
US-5575,closed,Harrington Flat Airport,38.86752,-122.74342,Cobb
US-5607,small_airport,Calpine South Airport,39.63915,-120.42927,Calpine
US-5608,small_airport,Maddalena Airport,39.82365,-120.28408,Beckwourth
US-5666,closed,Foresthill Airport,39.01816,-120.83928,Foresthill
US-5702,heliport,Scorpion Ranch Heliport,34.05199,-119.56434,Santa Cruz Island
US-5703,heliport,Anacapa Coast Guard Rainshed Heliport,34.01412,-119.36573,Anacapa Island
US-5732,closed,Raisin City Airport,36.59991,-119.92675,Raisin City
US-5733,closed,Camden Oilfield Airport,36.47078,-119.83157,Riverdale
US-5734,closed,Pasajero Farm Airport,36.26251,-120.11244,Huron
US-5737,closed,Tres Picos Farms Airport,36.42456,-120.32045,Coalinga
US-5738,closed,Five Points Ranch Airport,36.42518,-120.26511,Five Points
US-5739,closed,Santa Nella Airport,37.09274,-121.0238,Gustine
US-5740,heliport,St Elizabeth Community Hospital Heliport,40.148644,-122.220555,Red Bluff
US-5741,heliport,Twin Cities Community Hospital Heliport,35.55605,-120.71903,Templeton
US-5742,heliport,Rideout Regional Medical Center Heliport,39.13828,-121.59269,Marysville
US-5743,closed,Cheim Airport,39.16162,-121.56775,Marysville
US-5744,small_airport,Theil Air Care Airport,36.80654,-120.6164,Firebaugh
US-5745,small_airport,Moe's Crop Dusting Airport,38.91093,-121.49484,Nicolaus
US-5746,closed,DS Dusters Airport,32.74829,-115.41333,Holtville
US-5747,small_airport,Martins Dusters Airport,39.25746,-122.06951,Colusa
US-5748,small_airport,Porter Flying Services Airport,39.61668,-121.84831,Chico
US-5749,small_airport,Giffen Cantua Ranch Airport,36.48307,-120.38482,Cantua Creek
US-5750,small_airport,Cat Ag Air Airport,37.33698,-121.02807,Newman
US-5751,heliport,PJ Helicopters Heliport,40.14532,-122.24249,Red Bluff
US-5752,heliport,NorthBay Medical Center Heliport,38.26128,-122.04829,Fairfield
US-5753,heliport,California Highway Patrol Academy Heliport,38.59769,-121.56262,West Sacramento
US-5754,small_airport,Diversified Equipment Airport,34.82029,-117.16971,Barstow
US-5755,small_airport,Delicato Vineyards Airport,36.14802,-121.08664,King City
US-5756,small_airport,Western Ag Aviation Airport,36.64116,-120.23306,Tranquillity
US-5757,small_airport,Azcal Airport,36.18644,-119.95838,Stratford
US-5758,small_airport,Mid Cal Ag Aviation Airport,36.72123,-120.24715,Kerman
US-5759,closed,Hoffman Airport,36.76124,-120.03553,Kerman
US-5760,small_airport,Yribarren Airport,36.7401,-120.01278,Kerman
US-5761,small_airport,Blair Airport,36.22065,-119.79901,Lemoore
US-5762,closed,Ianni Strip,36.267,-119.54381,Hanford
US-5763,closed,Baldwin Airport,36.1339,-119.58009,Corcoran
US-5764,small_airport,3H Cattle Company Airport,36.18478,-119.57312,Hanford
US-5765,small_airport,Helm Airport,36.52585,-120.09958,Helm
US-5766,small_airport,Hughes Ag Airport,36.43886,-119.9001,Riverdale
US-5767,small_airport,Coit Ranch Airport,36.68997,-120.47319,Mendota
US-5768,small_airport,Organic Pastures Airport,36.6296,-119.99478,Fresno
US-5769,closed,Cannon Field,36.77624,-119.77833,Fresno
US-5770,closed,Furlong Field,36.80508,-119.8657,Fresno
US-5771,small_airport,Star Pump Airport,36.81383,-120.25874,Madera
US-5772,small_airport,Haley Flying Service Airport,37.81668,-121.4545,Tracy
US-5773,small_airport,Kenny's Cropdusting Airport,36.5416,-119.76411,Fresno
US-5774,small_airport,Sweetser Dusters Airport,38.88396,-121.71373,Robbins
US-5775,small_airport,Hawke Ag Aviation Airport,37.73585,-120.70723,Oakdale
US-5776,small_airport,Merced County Mosquito Abatement District Airport,37.07956,-120.72101,Dos Palos
US-5777,closed,Berryessa Airport,38.57164,-122.22452,Napa
US-5778,heliport,Colusa Medical Center Heliport,39.20586,-121.99982,Colusa
US-5779,small_airport,Miller Airport,39.26326,-122.01693,Colusa
US-5780,small_airport,Carter Airport,39.29623,-122.00925,Colusa
US-5781,small_airport,Formanos Dusters Airport,39.38862,-122.0357,Colusa
US-5782,closed,Bounde Creek Airport,39.39532,-122.06344,Colusa
US-5790,small_airport,American West Aviation Airport,36.44813,-120.01345,Five Points
US-5791,closed,Woolf Farming Airport,36.188959,-120.122917,Huron
US-5796,small_airport,Ag Air Airport,37.9387,-121.13013,Stockton
US-5797,small_airport,Kelcor Airport,36.9253,-121.34465,Hollister
US-5798,small_airport,Kracker Jack Aviation Airport,39.68054,-122.0004,Glenn
US-5802,small_airport,Harding Flying Services Airport,38.40514,-121.61308,Clarksburg
US-5803,small_airport,Val-Air Airport,33.00524,-115.46632,Brawley
US-5838,heliport,Big Tujunga Dam Heliport,34.29486,-118.18794,Tujunga
US-5839,heliport,Chilao Fire Station Heliport,34.33227,-118.02669,Palmdale
US-5840,closed,Green Acres Airport,36.33982,-119.32612,Visalia
US-5841,heliport,Barley Flats Heliport,34.27659,-118.07217,Palmdale
US-5846,closed,Polsa Rosa Ranch Airport,34.43245,-118.24093,Acton
US-5847,heliport,Vallecito Conservation Camp 1 Heliport,38.10667,-120.49207,Angels Camp
US-5848,heliport,Los Angeles River Ranger District Office Heliport,34.29753,-118.36132,Sylmar
US-5849,heliport,Mount Gleason Heliport,34.37956,-118.15368,Palmdale
US-5850,heliport,Josephine Peak Heliport,34.28599,-118.15395,Palmdale
US-5851,heliport,Santa Cruz Island Navy Heliport,33.99483,-119.63414,Santa Cruz Island
US-5852,small_airport,Smugglers Cove Airport,34.02831,-119.54093,Santa Cruz Island
US-5853,heliport,Cal Fire San Diego Campo Fire Station 40 Heliport,32.62909,-116.46888,Campo
US-5854,closed,Black Meadow Landing Airport,34.34696,-114.19319,Parker Dam
US-5856,closed,Empire Airport,37.63333,-120.90526,Modesto
US-5857,closed,Naval Auxiliary Air Station Vernalis,37.59862,-121.3117,Vernalis
US-5858,closed,Farmco Airport,37.44357,-120.76669,Delhi
US-5859,closed,Fiorini Airport,37.45767,-120.76659,Delhi
US-5860,closed,Saint Johns Airport,36.36487,-119.2837,Visalia
US-5863,heliport,Occidental Peak Heliport,34.23293,-118.07509,Pasadena
US-5864,closed,Tipton Field,36.00432,-119.22801,Pixley
US-5866,heliport,Cal Fire San Diego Dulzura Fire Station 30 Heliport,32.64317,-116.77619,Dulzura
US-5870,closed,Planada Airport,37.29769,-120.32778,Planada
US-5871,small_airport,Agriland Airport,37.10534,-120.10171,Chowchilla
US-5872,small_airport,O'Flanagan Airport,37.01784,-120.41533,Chowchilla
US-5873,small_airport,Kearney Airport,36.59831,-119.50463,Parlier
US-5874,heliport,Adventist Health Tehachapi Heliport,35.14862,-118.44996,Tehachapi
US-5875,closed,Chambless Airport,34.56581,-115.54394,Amboy
US-5881,heliport,Oak Springs Heliport,34.36355,-117.10806,Hesperia
US-5882,closed,Strathmore Field,36.11303,-119.12049,Porterville
US-5891,heliport,US Military Gunnery Naval Base Heliport,33.29065,-115.49002,Niland
US-5892,small_airport,Monolith Airport,34.57805,-116.95685,Lucerne Valley
US-5893,small_airport,Harrod Airport,34.52872,-116.85341,Lucerne Valley
US-5894,closed,Butterfield Lake Estates Heliport,33.47892,-116.9612,Aguanga
US-5993,closed,Yermo Airport,34.90982,-116.81629,Yermo
US-5994,closed,Calico Guest Ranch Airport,34.91119,-116.85949,Yermo
US-5995,closed,Corona Airport (1954),33.88047,-117.54645,Corona
US-6007,closed,Poe Airport,34.79964,-116.50254,Newberry Springs
US-6009,closed,Murrieta Hot Springs Airport (1953),33.55653,-117.15196,Murrieta
US-6021,closed,Summer Home Airport,37.81894,-121.20594,Manteca
US-6022,closed,Sacramento Sky Ranch Airport,38.50041,-121.43467,Sacramento
US-6023,closed,Fairfield Suisun Airpark,38.24842,-122.0253,Suisun City
US-6024,closed,Woodland East Airport,38.68632,-121.73404,Woodland
US-6025,heliport,Glenn Medical Center Heliport,39.52202,-122.20848,Willows
US-6026,closed,Sacramento National Wildlife Refuge Airport,39.42516,-122.18508,Willows
US-6030,closed,State Forestry Airport,38.55402,-121.68075,Davis
US-6031,closed,El Macero Airport,38.54388,-121.67631,Davis
US-6032,closed,Best Airport,38.76592,-121.76597,Woodland
US-6033,closed,Capitol Sky Park,38.58363,-121.52238,Sacramento
US-6045,closed,Pearland Airport,34.55134,-118.06123,Palmdale
US-6046,closed,Galbraith Airport,34.57433,-118.12195,Palmdale
US-6059,heliport,Marine Corps Logistics Base Barstow Heliport,34.8974,-116.87729,Daggett
US-6060,closed,Calaveras County San Andreas Airport,38.18585,-120.66882,San Andreas
US-6061,closed,Taft-Kern County Auxiliary Airport,35.06959,-119.09173,Bakersfield
US-6062,small_airport,Skydive San Joaquin Valley Airport,35.097819,-119.070961,Bakersfield
US-6063,closed,Oranges Airport,38.02948,-121.31807,Stockton
